word,x_coord,y_coord,word_count,rank
aahu,27.48395,-61.28986,379,649
hoailona,-6.935697599999999,-6.1677003,378,650
kaikuahine,-7.305553,-19.545557000000002,378,651
hau,-3.157712,-62.80011,378,652
hookaawale,12.3833,47.97096,373,653
limahana,-9.941546,44.864643,372,654
hoohalahala,6.2077084000000005,45.781815,372,655
hale_aopalapala_honolulu,-38.316452000000005,40.608383,372,656
kope,45.820522,23.670788,371,657
ohua,-29.598096999999996,-3.5418718,371,658
ana'ku,36.550312,-16.197329,368,659
puali,-0.3765768,3.9276586000000004,366,660
ii,26.611502,59.50936,365,661
awakea,-41.747932,17.825392,363,662
kiakaa,-33.42773,-13.520017000000001,363,663
inaina,23.447517,-16.22438,362,664
oli,-0.645295,-27.864853000000004,361,665
manaolana,11.044936,-1.992358,360,666
haipule,20.662392,18.38274,355,667
heihei,-53.087419999999995,12.985261,352,668
ahaaina,-29.768408,10.247403,352,669
alaula,-37.140873,47.325478000000004,352,670
hoopaapaa,15.2088785,49.645035,351,671
hokele,-36.43931,2.6949104999999998,350,672
hea,9.505078999999999,-12.741642,349,673
kukuluia,35.68104,22.647903,348,674
papa_lunakiai,-6.4801617,57.35626,347,675
iwakalua,-48.493904,28.075616999999998,344,676
mamao,-45.61252,-21.281720999999997,342,677
maemae,31.482097999999997,-33.003209999999996,342,678
kipaku,6.6454580000000005,9.694792999999999,342,679
hoonoho,13.276285999999999,22.080542,339,680
kaa_uwila,-35.531124,-13.820813000000001,339,681
holopono,2.6820037,31.645243,339,682
ono,31.887465999999996,-43.219627,339,683
kilohana_pookela,-37.778362,48.54908,333,684
loio_kalana,2.0920775000000003,50.857014,332,685
paka,-43.343838,-4.4816403,332,686
paahana,36.190525,28.453816999999997,332,687
kanalua,30.822277000000003,1.1398165,330,688
hookele,-32.591840000000005,-13.906054500000002,328,689
pololi,20.730913,-22.636045000000003,328,690
pele,-11.191586000000001,-28.542608,327,691
kihapai,35.04483,-39.080936,327,692
holookoa,4.0724998,-4.346625,326,693
hoohana,24.28821,32.521008,326,694
lokahi,0.032989886,52.403003999999996,326,695
hooloheia,4.5294614,45.666496,326,696
keikikane,-7.8503175,-13.32634,324,697
kaikaina,-8.656764,-18.777620000000002,322,698
kipa,-22.034306,10.725356,321,699
opu,7.734692,-59.776585,321,700
lanai,33.248753,49.736046,320,701
pu_panapana,-0.9778054,17.540699,320,702
luakini,-40.676840000000006,10.955123,319,703
koena,-14.230954999999998,41.445503,318,704
makaala,6.8797197,28.315416,317,705
huki,16.379519000000002,-49.898483,316,706
eleele,15.973823999999999,-68.63802,315,707
hookohuia,-8.690116999999999,55.848442000000006,314,708
ho,-22.906591,30.262743,314,709
hale_aopalapala,-38.183388,41.18745,314,710
nau,12.640158,-16.631012,313,711
waimaka,2.412041,-55.884384,313,712
waialua,31.888772999999997,57.601826,313,713
hohonu,5.1347613,-68.97528,313,714
piliwaiwai,1.3073181,25.804312,311,715
ukuia,-9.803823,41.787597999999996,311,716
hoopunipuni,25.707241,1.7120001,311,717
wailuku,32.307526,53.028693999999994,311,718
laila,29.961525,-9.651883999999999,310,719
kakaikahi,26.47733,7.647172500000001,308,720
waihona,-9.97834,39.664707,308,721
kalihi,-46.1075,-10.587222,307,722
hookaaia_mamua,-36.537994,38.104427,307,723
hooemi_iki,-33.21074,36.466682,307,724
heluheluia,12.857788000000001,55.842395999999994,306,725
hoomaopopoia,0.6689094,31.566215999999997,305,726
kumukanawai,9.618248,57.90849300000001,305,727
mahi,37.856213000000004,-40.78835,304,728
halekuai,5.2672987000000004,21.122084,302,729
eiwa,-47.81112,24.64978,301,730
kahe,6.495540599999999,-60.907433,301,731
paakiki,37.805040000000005,0.9311359,301,732
noke,-10.199461999999999,21.37071,300,733
kinaiahi,-10.696015,26.982126,300,734
auwe,9.138656,-19.123888,298,735
aelike,-7.792072,48.178307000000004,298,736
o.,24.711904999999998,55.236059999999995,298,737
kakoo,1.172022,56.850613,297,738
kauohaia,14.780267000000002,43.036229999999996,295,739
iwi,12.370681,-55.897940000000006,294,740
kuaaina,-19.850912,-4.474602,293,741
ne,-18.622248000000003,23.973581,292,742
one,-17.628429999999998,-56.673719999999996,291,743
aliikoa,-27.846566999999997,-7.625802999999999,291,744
aha_hookolokolo,5.1835876,50.091995000000004,288,745
hoohuli,-22.813173000000003,-14.668092000000001,288,746
aniani,24.216345,-52.263557,286,747
ma-_nawa,-18.270184,38.346863,286,748
molowa,29.669037,5.019903,285,749
hoolako,9.685585000000001,36.502808,283,750
hookui,-30.585890000000003,-15.710735000000001,283,751
kaukani,-49.96927,28.204784000000004,282,752
niihau,30.370668,45.10183,282,753
pepehiia,0.99220496,12.194364,281,754
lawehala,-5.792921499999999,23.783323,281,755
auau,8.620649,-38.40599,281,756
weheia,-35.55447,14.126980999999999,280,757
aila,32.44505,-57.376167,280,758
kalaiwa,-33.33941,-13.819407,279,759
anaina,-33.805958000000004,19.778278,279,760
pepeiao,21.409042000000003,-61.54792,279,761
poino_ulia,-11.475683,12.927633,278,762
lapaau,-8.912422,17.60132,278,763
kapalakiko,-30.541702,-1.1921636999999998,278,764
lawaia,42.164592999999996,7.0327387,278,765
hoino,18.959889999999998,29.506413000000002,276,766
lai,-13.471653,-62.02475,275,767
lii,-10.81905,-5.173045,274,768
hilahila,21.83676,-14.327631,274,769
lalo,-4.5345835999999995,-61.372893999999995,273,770
noiia,4.274271499999999,58.26797,272,771
hookoia,-0.3637065,46.804955,271,772
hahau,17.292858,-45.141293,271,773
auhea_oukou,22.542004000000002,15.575948,271,774
elina,13.545332,-22.95721,271,775
lunanui,-15.121423000000002,52.071342,270,776
noa,-34.34006,24.992365,270,777
lapuwale,23.010942,-10.287336,270,778
hae_hawaii.e_hoopukaia,-39.591564,38.761707,270,779
nanea,-0.15724662,-39.98982,269,780
iii,26.610462,59.60279,269,781
kupua,0.98542756,-24.423956,269,782
kanalima,-50.252109999999995,28.449562,266,783
hookaumaha,17.554579,6.556694,266,784
malama_eono.ka_wa,-40.729217999999996,42.77006,266,785
paina,-29.558978999999997,12.462189,265,786
hipa,41.60865,-35.9357,264,787
kaapuni,-28.927494,22.712313,264,788
huipuia,4.3267264,67.49498,264,789
pula_luna_hooponopono.ka_uku,-40.684883,42.805107,264,790
nu_ioka,-23.746325,-0.13446870000000002,263,791
ane,29.328306,-8.2448435,263,792
kuka,17.892128,50.07658,262,793
pakaua,1.5792449,5.397081,262,794
hiona,7.475461,-28.945156,261,795
nonoi,12.991308,44.4125,261,796
mahiko,-10.229974,44.89829,261,797
papu,-26.568174,1.1359948,261,798
liona,40.939163,-31.378104999999998,261,799
mihi,16.85183,-3.6763991999999996,261,800
kumukuai,43.94104,17.912556,261,801
hooku'iia,-32.805374,-16.435234,260,802
popoki,41.075123,-31.013223999999997,259,803
noii,-0.40203142,39.43265,258,804
nuuanu,-46.85991,-12.096174000000001,258,805
ipuka,12.289578,-40.85568,257,806
hee,-16.573995999999998,-13.079156,257,807
ninaninau,0.11538066,39.300056,256,808
paonioni,-9.262422,62.12001,256,809
hooliloia,-7.361045,39.18897,256,810
wehewehe,14.828254000000001,52.440887,256,811
luahine,0.32059455,-24.162848,256,812
huiia,3.8168232000000004,66.80385600000001,255,813
kikoo,-13.095517999999998,43.055170000000004,255,814
koikoi,17.599321,6.4153404,253,815
kamaa,37.290127000000005,-57.980328,252,816
ko-,-11.347769,31.541883000000002,252,817
hoakakaia,-22.542089999999998,47.75592,252,818
ka-,-22.824425,28.843097999999998,252,819
kaikuaana,-8.709304,-18.992384,252,820
hoowahawaha,20.20283,-6.2193510000000005,252,821
huila,-30.437565000000003,-15.413437,250,822
hulu,16.748035,-64.8257,250,823
kukakuka,-10.465581,57.177578000000004,249,824
eka,38.296803000000004,-42.178967,248,825
holomua,7.8588595,32.70915,248,826
hoohanaia,24.361387,32.592372999999995,248,827
kupuna,-1.1298376,-18.854254,248,828
ulaula,16.87141,-68.22885,247,829
ewa,33.30038,57.562424,246,830
kolu,-31.984323999999997,27.343998,246,831
halepule,-40.437645,11.228847,246,832
keakea,12.885745,8.946731,246,833
laina,-31.576002000000003,38.52888,244,834
kahaha,15.923894,-23.017023000000002,244,835
hopohopo,12.245756,-1.9720465,243,836
loio_kulanakauhale,1.1892268999999998,49.932945000000004,243,837
maha,18.6034,-20.778423,243,838
hoopio,1.1801703000000001,5.666112,243,839
uhi,1.5079933,-60.238445,242,840
hoola,8.993375,-3.6328294000000003,242,841
lunahooia,-6.925105,53.50671,241,842
ulia_poino,-11.891544,8.448607,241,843
kaa_kalaka,-34.477695000000004,-13.85844,241,844
nunui,25.500788,-56.820793,241,845
lahuikanaka,23.91937,7.999142599999999,241,846
mo,-16.735986999999998,29.888912,240,847
hoala,12.878311,7.1719832,240,848
hooia,14.201492000000002,40.734657,239,849
pauahi,-11.630438999999999,26.263920000000002,239,850
kauhale,-19.85824,-4.4587855,239,851
mana_koho,-15.083995000000002,34.652245,238,852
palaualelo,29.47365,4.942858,238,853
waina,35.559948,-36.001804,237,854
ihu,-13.2562895,-54.86934,236,855
hoopakeleia,8.09207,-0.6387785,235,856
kono,-24.603422,9.9175625,235,857
hookolokoloia,5.5457215,41.912420000000004,235,858
ilamuku,-7.9857354,26.765232,235,859
hoonohoia,12.715947,22.639563,235,860
kahuli,-23.60635,-34.869434000000005,234,861
hoopaneeia,4.5546618,60.76229,233,862
momona,32.890034,-42.71359,232,863
leka,-19.688105,45.03154,232,864
hoomakaukauia,-30.430066999999998,14.103035,232,865
kakauia,-22.782410000000002,47.747616,232,866
hoopiha,19.139933,24.638012,231,867
hoopilikia,12.989018,7.2014933,231,868
paapu,2.4844866000000003,-61.14674,231,869
kupapau,9.9980545,-53.656284,230,870
hoohauoli,-32.0287,11.892677,229,871
kini,-2.8553407,-22.849617000000002,229,872
pahikaua,16.318255999999998,-46.506413,229,873
lae,-12.855383999999999,-55.779140000000005,228,874
hoeha,5.461387599999999,14.796538,227,875
mailuna,-29.27835,-19.67626,227,876
nuku,19.452938,-63.393069999999994,227,877
hu,-4.124753,-24.977048999999997,227,878
kanakolu,-48.891727,28.7541,227,879
kale,24.08645,60.289925,227,880
apana_elima,-11.835230000000001,70.0157,226,881
hanu,7.481698,-52.969124,226,882
wakinekona,-10.741553999999999,57.014153,226,883
kaili,14.673832,4.7290583,226,884
hulahula,-30.9356,10.048743,226,885
kaikunane,-6.702899,-18.925196,226,886
wiwo,14.223973999999998,-21.038180999999998,226,887
hoohala,-30.691893,5.417326999999999,225,888
umikumamalua,-44.743652000000004,28.222645,225,889
hakahaka,20.228617,25.104567000000003,223,890
ioa,-15.262573000000001,29.306634999999996,222,891
loheia,-18.747698,24.324108,222,892
la-_kou,-14.272943,31.21818,222,893
lapaauia,-11.106104,13.496295000000002,222,894
hoopono,14.520669,32.40118,222,895
holoholo,-0.2709409,-39.685684,222,896
hooleia,6.3831086,60.429867,221,897
oo,39.259624,-40.536438000000004,220,898
oolea,45.881479999999996,-13.064159,220,899
pepeiao_laau,-43.982777,43.452557,220,900
haina,6.887649499999999,-10.484568,219,901
ʻaoʻao_ʻaoʻao,-40.235954,38.230183000000004,219,902
nanaia,-8.3230095,15.625004,218,903
hooilina,-13.889410999999999,-4.4315405,218,904
kohala,30.553804,52.644332999999996,218,905
ohumu,5.148069400000001,11.399488999999999,218,906
ipu,35.8192,-46.801384000000006,217,907
hoinoia,23.167162,29.262445,217,908
apo,6.771393300000001,-45.882286,216,909
hoomauia,-15.552170000000002,45.562259999999995,216,910
nalu,-18.468239,-40.874725,216,911
huluhulu,37.61047,-49.464653000000006,215,912
puuloa,-44.571315999999996,3.2193322,214,913
inikini,-1.4525436999999999,2.0626444999999998,214,914
kuhi,15.557404,-15.065791,213,915
aha_kaapuni,6.699198700000001,50.448296,212,916
wahahee,25.748158,1.747886,212,917
kupaa,15.31396,-1.1041934,211,918
kukonukonu,-9.986572,9.038571000000001,211,919
nahelehele,-17.366503,-47.09094,211,920
kumuwaiwai,33.644657,27.957039,211,921
kokoolua,-10.382798,0.0684213,210,922
aoia,26.902465999999997,15.247732999999998,210,923
opiuma,7.5743637,24.849056,210,924
palena,0.15659621,-3.043987,209,925
hamakua,30.562931,52.69716,209,926
kahawai,-23.714119,-48.139908,209,927
ale,-15.342125,-54.44667,209,928
pana,20.365953,-46.674393,208,929
unuhi,46.820816,10.264297000000001,208,930
iini,4.969911,-24.47687,207,931
auhea,12.041257,-13.5011635,207,932
i.,25.93619,59.047424,206,933
oleia,-31.547421999999997,47.691395,206,934
kapaeia,2.4207783,55.092273999999996,206,935
lunahooponopono,-34.6728,48.979267,205,936
papale,28.889133,-58.78473,205,937
luku,3.8292387000000003,3.2453759,205,938
palekana,9.211771,-1.6278449,204,939
kiola,5.7175455,18.486109,204,940
apopo,-38.89548,19.484997,204,941
kena,30.204946999999997,-21.350748,204,942
wikiwiki,28.973562,-18.634045,204,943
kanaha,-50.03311,29.115213,203,944
ula,-6.950666,-54.47421,203,945
pee,-19.398623999999998,-46.465923,203,946
hihiu,42.01065,-29.476065000000002,203,947
ia'ku,36.925971999999994,-16.991474,203,948
hookokoke,-23.475782000000002,-41.248795,202,949
haiia,-45.965027,4.8013387000000005,202,950
ekahi_apana,-32.92583,36.196583000000004,200,951
pepa_loko,-34.323887,37.38476,200,952
uku_alala,-34.8605,40.019740000000006,200,953
loaa_maii,-34.877056,40.017456,200,954
hehene_au-e,-15.739053,-63.975680000000004,200,955
wawahi,7.795248,16.694075,199,956
maloo,30.925217,-48.2881,199,957
kahakai,-21.340822,-49.013943,199,958
maalahi,13.448235500000001,27.844488000000002,198,959
ukuhana,-8.988180999999999,42.198184999999995,198,960
eke,32.78029,-60.446774,198,961
laula,46.998455,-19.620567,198,962
naue,0.45224515,-26.648059999999997,198,963
hoopili,41.884537,0.37399852,198,964
haki,17.918007,-55.389656,197,965
kaai,15.587157000000001,64.6647,197,966
makehewa,31.167593,1.5883251,197,967
uo,-14.026635,29.11168,197,968
nahaha,25.033941,-54.03235,196,969
mi,20.792223,57.864864000000004,196,970
awawa,-24.348246,-46.929504,196,971
paleka_luna_hooponopono,56.65114200000001,-44.425472,196,972
hooiaio,10.872223,52.315895000000005,195,973
lui,-3.1815990000000003,9.879536,195,974
pohihihi,30.495678,-0.13921878,194,975
hilinai,15.616871,-0.21271783,194,976
hoolei,22.299969,-43.254818,194,977
kinohi,15.000813500000001,52.300877,193,978
waena,2.1176082999999997,-2.2864869,193,979
kailua,33.063297,57.166214000000004,192,980
hoomoe,21.6376,26.148256,192,981
kauo,44.135178,-34.37903,192,982
kawelo,-11.206947,-30.428406,192,983
ahewa,8.337355,40.57091,191,984
kalo,36.948097,-43.265087,191,985
hapaiia,4.373560400000001,60.737675,191,986
hookaawaleia,-16.9822,51.057559999999995,190,987
papalina,2.9729064,-54.399356999999995,190,988
paia,-0.8339896000000001,-60.194396999999995,189,989
kiia,-0.7651762,17.091885,189,990
uala,36.963814,-43.752472,189,991
heluhelu_alua,9.155961999999999,59.866455,189,992
eo,-53.47229399999999,12.991828,188,993
kaaahi,-35.262159999999994,-19.047815,188,994
loohia,12.506917,-5.077605999999999,188,995
hamama,11.995886,-41.404720000000005,188,996
olo,-12.955635000000001,21.8831,187,997
eli,5.3720245,-69.795815,187,998
hooluolu,15.997895000000002,-7.1826935,187,999
lehua,-15.074751999999998,-62.24926,187,1000
mao,3.8467152000000002,-42.824529999999996,187,1001
lahuikanaka_aka,23.181484,29.298267,187,1002
ianei,-10.445948,-37.768555,186,1003
kahukula,4.515093299999999,54.626114,186,1004
pilipo,18.492369,65.543396,186,1005
pakipika,-36.665436,49.502552,185,1006
ioane,15.462968,15.127967000000002,185,1007
uliuli,-11.049019,-56.999995999999996,184,1008
laha,-8.290500999999999,-8.746179,184,1009
kalua,39.909040000000005,-37.041668,184,1010
paulo,16.895357,57.211704000000005,184,1011
mahea,10.942855,-12.522243,184,1012
halihali,-29.706379,-4.110574199999999,183,1013
iapana,-28.858713,-0.7769108,182,1014
alanui_papu,-39.747944,-12.030515,182,1015
aihueia,4.1372643,21.19799,181,1016
piholo,-10.001505,0.05562294,181,1017
umauma,14.517287,-57.414303000000004,180,1018
nehinei,-39.524406,20.508875,180,1019
wanaao,-47.118885,13.898426999999998,180,1020
laka,43.865505,-31.127844,180,1021
kia,12.669663,-48.2902,180,1022
hoemi,-6.380586,41.820045,178,1023
auwana,-1.1449989999999999,-6.952064,178,1024
kaona,-34.3572,-24.852327,178,1025
moopuna,-5.326797,-18.042278,178,1026
eleu,19.885294000000002,12.914633,176,1027
a-i,16.476675,-54.861346999999995,175,1028
ihe,16.345005,-52.32593,175,1029
meahou,-21.790085,40.413265,175,1030
hoolana,7.8921703999999995,-8.42802,175,1031
kinai,3.444717,8.556171,175,1032
kamana,49.259064,-28.175921999999996,175,1033
kapae,12.63641,48.221077,175,1034
pihoihoi,15.699156,-23.584873,175,1035
kulanui,24.996246,20.442078,175,1036
helene,15.505953,10.180661,175,1037
hoomaemae,10.162197,36.88066,174,1038
ahaelele,-4.4192376,60.53880699999999,174,1039
pulu,-1.0517066000000002,-66.46693,174,1040
hoopukaia_anaka_hae_hawaii,-38.49528,39.558136,174,1041
olaila,-5.562604400000001,15.441282999999999,173,1042
papahele,-4.3318443,-44.281574,172,1043
kaahumanu,-14.243915,-7.7093334,172,1044
hoopaiia,5.8242235,40.274544,172,1045
'ku,37.112457,-16.930305,172,1046
okiia,-7.7252293000000005,15.249642000000001,171,1047
ma-_loko,-21.122932000000002,37.28884,171,1048
kea,-22.38724,-55.66242,170,1049
moekolohe,9.285148,13.716581,170,1050
kulou,-2.176638,-37.116375,169,1051
ee,-38.02596,-23.70593,169,1052
holoi,28.732028999999997,-63.725894999999994,169,1053
mahu,13.70549,-45.783714,169,1054
hula,-0.9768744,-10.786365,169,1055
lulu,8.123867,-45.267196999999996,169,1056
alua,-32.177853000000006,27.498758000000002,169,1057
pokii,-4.7853127,-19.41985,169,1058
ehaeha,14.015557999999999,-5.685548000000001,168,1059
ma-_nao,16.16227,35.805023,168,1060
ha-_waii,-11.029606,59.00509,168,1061
laikini,-2.428405,46.456417,168,1062
pukiki,-2.8959682,13.0213785,168,1063
lea,26.04413,-11.506996000000001,168,1064
ma-_kai,-9.485386,26.907053,167,1065
koolau,-34.190628000000004,-37.56607,167,1066
hoomahuahua,-5.203003,46.50562,167,1067
iakou,-16.411516,27.771890000000003,167,1068
ninauia,9.350024000000001,62.06446999999999,167,1069
niho,19.576351000000003,-59.957469999999994,166,1070
miliona,-9.403099000000001,38.068707,165,1071
pupule,-5.9180765,3.8543910000000006,164,1072
haanui,25.748182,-15.544567,164,1073
palaoa,37.907115999999995,-45.199459999999995,164,1074
konohiki,29.416994,30.643408,164,1075
waiu,42.52075,-37.289284,163,1076
koiia,-2.1846526,46.7966,163,1077
pela'ku,-16.993923000000002,-16.48379,163,1078
hooloihi,-31.750753000000003,49.63377,162,1079
poi,31.151584999999997,-44.13542,162,1080
haalulu,0.54004794,-47.898109999999996,162,1081
hookiekie,20.313295,-6.1005096,162,1082
hoe,-18.718866000000002,-40.587253999999994,161,1083
kaleponi,-29.222145,0.3395915,161,1084
mahaloia,26.637981,11.216846,161,1085
hoki,43.741684,-33.526416999999995,161,1086
kulu,1.7030253,-56.96544300000001,161,1087
naha,23.392682999999998,-48.180588,160,1088
oni,-2.1756349,-49.91346,160,1089
neia,28.263914,-10.529235,159,1090
minuke,-30.106196999999998,25.076004,158,1091
hoonui,36.45902,9.925325,158,1092
mahuka,-1.0747143,11.709223,158,1093
makuwahine,-7.9309688,-18.04135,158,1094
hoololiia,1.582854,61.258522,157,1095
mamo,-0.5607116,-18.890539999999998,157,1096
alahaka,-36.479458,-12.218946,157,1097
puka_aniani,13.983170499999998,-41.127586,157,1098
ikea,30.29028,-6.877231599999999,157,1099
ha-,-49.021088,25.985224,156,1100
iole,40.503777,-35.25058,156,1101
kina,-28.841282,-1.3743014,155,1102
nawai,11.924542,-10.340161,155,1103
kipu,0.5486635999999999,0.778281,155,1104
hoowalewale,22.173073000000002,-11.422634,155,1105
alanui_nuuanu,-40.147064,-13.244294,154,1106
ahewaia,5.967214599999999,42.124390000000005,154,1107
kakela,25.200459,60.896088,154,1108
hanauia,-37.841409999999996,10.713703,153,1109
aki,21.865595000000003,53.11404,153,1110
oa,-13.133422,23.116457,153,1111
pepehikanaka,5.1138177,39.770835999999996,153,1112
hoohalike,32.17305,9.570387,153,1113
manuwa,-24.481052,-3.2382536,153,1114
kumumanao,-21.944838,55.5791,153,1115
hiki_wawe,41.149918,-23.950329999999997,153,1116
hoonani,6.7444744000000005,-32.94209,152,1117
ahamele,-34.63552,12.134068,152,1118
kumalae,-7.0991945,60.39634,152,1119
kao,41.470707,-36.2576,152,1120
aiwohikupua,-15.933344,-30.73847,152,1121
malia,13.661644,-10.163539,151,1122
kumuhana,-2.6932892999999996,52.027446999999995,151,1123
houluulu,13.232054999999999,21.85181,151,1124
omole,32.332428,-61.924812,150,1125
pilikino,18.42689,30.459104999999997,150,1126
puoho,0.24466662,-41.808254,149,1127
luuluu,9.015599,-21.92973,149,1128
ako,24.565939,-37.031242,149,1129
koonei,-22.439885999999998,9.895283000000001,149,1130
lauoho,25.562037,-63.663943999999994,149,1131
kuhina_kalaiaina,6.530794599999999,57.599365,149,1132
kuaiia,40.26766,23.009348000000003,148,1133
hoopuni,16.855318,-35.356056,148,1134
wahie,30.849325,-48.501015,148,1135
ilina,-39.461918,12.318211,148,1136
pipi,41.597384999999996,-36.677741999999995,148,1137
lawai,-33.85678,2.2070198,147,1138
awiwi,-12.123811,11.684157,147,1139
hoopoino,8.683558,15.743286,147,1140
lahainaluna,26.123638,20.850065,147,1141
mehameha,-19.027473,-45.456134999999996,147,1142
aikane,-11.175217,-25.328587,147,1143
hooweliweli,6.459283999999999,11.197065,146,1144
kapena_makaikiu,0.70454574,38.25196,146,1145
hooilo,-5.1866712999999995,-65.05311999999999,146,1146
paaia,-4.143552,26.418774,145,1147
maia,36.0168,-44.051846000000005,145,1148
lo,12.228661,19.740768,145,1149
paniia,-21.802914,22.275839,145,1150
hiohiona,8.534796,-27.7938,145,1151
hooho,1.775522,-28.282238,145,1152
pea,12.270562,-47.7704,145,1153
hoa'loha,3.8518736000000002,-19.42605,145,1154
hanauna,-8.100617,-9.880472,144,1155
niu,-9.134044,-62.494785,144,1156
kohu,33.52496,-29.393620000000002,144,1157
hoohaunaele,7.956467599999999,13.754627,143,1158
lunakanawai_kaapuni,6.7295294000000005,51.965157,143,1159
puhiia,26.477308,-32.48173,143,1160
kaahele,-28.367967999999998,22.441597,143,1161
alani,38.275455,-43.226357,143,1162
pamano,-8.32998,-27.769129,143,1163
mana-_wa,-18.423614999999998,38.422947,142,1164
uwila,-26.887125,-10.75406,142,1165
hoo,-24.22425,25.421204,142,1166
kawaiahao,-40.601185,10.476253999999999,142,1167
mahina_eono,-44.209315999999994,28.336809999999996,142,1168
waho,12.070766,-44.041145,142,1169
waianae,33.850845,57.82339,142,1170
moho_elele_lahui,-10.650259,65.58083,141,1171
kolo,20.388212,-27.675594,141,1172
hemolele,23.937931,-1.9389811999999997,141,1173
hehi,20.406826000000002,-56.002487,141,1174
piko,26.650312,-52.292446000000005,140,1175
kiolaia,-28.376065999999998,-16.001701,140,1176
aumoe,-46.767990000000005,13.395635999999998,140,1177
oleloike,3.4327129999999997,45.956179999999996,140,1178
lala_mano,-43.34749,43.4638,140,1179
hoohuoi,0.5936188,19.23319,139,1180
kuni,26.728579999999997,-26.652468,139,1181
hapaumi,-27.868755,40.80311,139,1182
alapii,-27.223878999999997,-22.492079999999998,139,1183
wili,37.610874,-52.184357,139,1184
mokumahu,-30.309409999999996,-1.8681781000000002,139,1185
hale-,-11.3658,14.535129000000001,138,1186
ala-,-38.447124,-11.768742,138,1187
honi,1.3352027,-51.25822,138,1188
hooulu,6.293558999999999,35.038376,138,1189
hoolewa,-37.650321999999996,13.878117999999999,138,1190
kaao,-1.4990872,-25.901817,138,1191
pualikoa,-23.871214000000002,3.7162726000000004,137,1192
pa-hu,-10.319788,6.148817500000001,137,1193
hoolalaia,-28.485823,18.986083999999998,137,1194
poina,16.520252,-10.806027,137,1195
keikialii,-28.010022999999997,7.735288000000001,137,1196
hune,32.5177,5.49486,137,1197
lohi,41.021896000000005,-21.466755,136,1198
hooki,9.431911999999999,3.6074007000000003,136,1199
loi,36.645733,-40.219654,136,1200
pena,49.245163,-45.24462,136,1201
hookupu,29.27876,28.351402,136,1202
oi-,-8.512605,49.30847,135,1203
ahaolelo_kuloko,-6.649429,63.575104,135,1204
keaka,-1.6050123,-10.82275,135,1205
hanai_holoholona,41.838223,8.471654,135,1206
aumoku,-23.922829999999998,-0.73456025,135,1207
hoohewa,16.315214,44.32633,135,1208
noonooia,-0.6283814,58.707767000000004,134,1209
palupalu,6.893881299999999,-56.70182,134,1210
eheu,-3.1905696,-59.283875,134,1211
maalea,22.27637,-11.1146755,134,1212
mauu,33.157227,-47.176876,134,1213
apuni,-13.954945,68.00671,133,1214
ke-,-26.832788,20.61638,133,1215
puana,3.9374553999999997,-27.212853999999997,133,1216
haaheo,4.8363485,-30.59613,133,1217
hookauia,-2.0488026,32.927456,132,1218
laki,-9.22172,7.79592,132,1219
inoino,24.638918,-59.164623,132,1220
hoohui,19.230453,48.122643,132,1221
ehia,-46.673054,26.716620000000002,132,1222
hookohu_oihana,-7.229652000000001,55.603592000000006,131,1223
ko'iko,-2.0120368,32.96179,131,1224
ninaninauia,-5.7367625,25.538425,131,1225
kuikawa,-2.8339752999999996,59.475530000000006,131,1226
kanuia,37.09563,-42.24657,131,1227
i._honolulu,-43.826029999999996,47.71358,131,1228
oluna,-18.252798000000002,-1.297617,130,1229
koina,7.775372999999999,41.77219,130,1230
i-a,-45.652473,-21.606474,130,1231
okolehao,-15.804241000000001,20.390801999999997,130,1232
halekula,-36.685722,28.788805,129,1233
kamika,24.746119,63.853615000000005,129,1234
aumokukaua,-23.58971,8.284942,129,1235
hookamakama,9.676226,14.086431,129,1236
nahu,19.911032000000002,-57.329254000000006,129,1237
moo,-7.005219,-33.852802000000004,129,1238
hookuku,-52.683730000000004,13.053245,128,1239
houia,-3.2579856,14.300432,128,1240
pakaukau,30.213215,-30.299833000000003,128,1241
hoouka_kaua,1.9576308,3.25674,128,1242
kuamuamu,19.016679999999997,29.390245,128,1243
poepoe,21.232494,-66.01196,128,1244
hiipoiia,-36.179077,45.341476,128,1245
kulana-_kauhale,6.0803876,32.028240000000004,127,1246
palahalaha,20.896725,-65.44989,127,1247
olohani,3.3677802000000003,35.641743,127,1248
nana'ku,32.657684,-34.367943,127,1249
auhea_oe,4.017514,-18.086119,127,1250
noe,-12.958658,-60.10243199999999,127,1251
kalaiwaia,-34.252953000000005,-15.562632,126,1252
papapa,38.966770000000004,-43.008804,126,1253
kalani,-15.194542000000002,-65.11498,126,1254
waila,26.373077000000002,66.54586,126,1255
kukala,18.78665,46.382633,126,1256
alua_komo,-31.706335,38.604186999999996,126,1257
kamahao,7.135320699999999,-27.670067,125,1258
kalapu,-15.639037,56.592865,125,1259
hookani,-3.7897722999999996,-33.943005,125,1260
kilauea,-31.901103999999997,-32.8899,125,1261
laa,26.214737,24.117770999999998,124,1262
konoia,13.252301000000001,35.239509999999996,124,1263
holonui,8.692573,22.537636,124,1264
hoolala,-26.46228,15.525007,124,1265
kaha,32.43434,-51.382324,124,1266
ekahi,-43.0544,19.620998,124,1267
kumukula,-13.882495,56.656321999999996,124,1268
kakiana,-30.398405,-11.318783999999999,124,1269
keoki,26.331394,60.55027,124,1270
akahele,24.696482,-5.0985856,123,1271
wi,21.886803,-24.046867000000002,123,1272
huelo,16.7071,-59.22028,123,1273
